freq_1	freq_2	freq_3	freq_4	freq_5	freq_6	freq_7	freq_8	freq_9	freq_10	freq_11	freq_12	freq_13	freq_14	freq_15	freq_16	freq_17	freq_18	freq_19
stopword	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
stopwords	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
stored	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
stores	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
storing	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
straight	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
straightforward	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
strategy	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
strict	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
strictly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
string	0	0	0	0	0	0	0	4	0	2	0	0	0	2	0	0	1	0	0
strings	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	3	0	0
stripping	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
structural	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
structure	0	0	0	0	0	0	0	0	1	4	0	0	0	5	0	0	0	1	0
structured	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
structures	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
student	4	4	4	4	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0
students	3	3	3	3	1	0	3	1	1	2	0	0	0	0	0	0	0	0	0
study	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
stuff	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
style	2	2	2	2	0	0	2	7	1	0	0	0	0	0	0	0	0	0	0
subject	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
subjected	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
subjective	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
submission	1	1	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0
submissions	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
submitted	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
subroutines	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
subsection	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
subsequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
subsequent	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
substantial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
substring	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
substrings	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
subtotal	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
succeeds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
success	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
successful	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
such	0	0	0	0	0	0	0	3	0	0	0	4	0	1	0	0	3	3	0
suffix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
suffixes	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
suffocated	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
suggesting	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
suggestions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
sum	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
summaries	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
summarization	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
summarizes	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0
summary	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
supervised	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
supplied	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
support	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
surrounded	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
switch	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
syllabus	1	1	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0
synonymous	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
syntactic	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
syntax	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
synthesizing	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
system	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0	0	0	3	0
systems	1	1	1	1	0	0	1	0	0	4	0	3	0	0	0	0	1	1	0
t	3	3	3	3	1	3	3	2	5	0	0	3	0	0	0	0	4	0	1
ta	3	3	3	3	0	0	3	0	2	0	0	0	1	0	1	1	0	0	0
table	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tables	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tailored	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
take	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0
taken	1	1	1	1	0	0	1	2	1	0	0	0	0	0	0	0	2	0	0
takes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
taking	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0
tamang	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tape	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
tar	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
task	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tasks	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0
taste	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
tb	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
tbd	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
tcl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
teach	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
teaching	1	1	1	1	1	0	1	0	2	1	0	0	0	1	0	0	0	0	0
teams	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
tech	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
technique	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
techniques	2	2	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
technological	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
technology	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0
telephone	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
teller	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ten	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tend	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
tends	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tentative	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
terabytes	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
term	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
terms	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0
test	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
testing	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
tests	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
text	7	7	7	7	1	0	7	0	6	11	0	1	1	5	0	3	1	0	0
textbook	1	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
textbooks	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
textual	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
tf	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
than	0	0	0	0	0	0	0	2	0	3	0	1	0	3	0	0	5	2	0
thank	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
thanksgiving	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
that	0	0	0	0	0	0	0	13	8	9	0	0	2	17	2	1	19	10	0
thatwehavefoundintheeldsofwebinformationretrieval	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
the	32	32	32	32	9	0	32	59	32	45	7	3	12	14	12	15	92	50	0
theaimwould	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
theatlanticmonthly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
thegooglesearchengine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
their	1	1	1	1	0	0	1	0	2	1	0	0	0	0	0	0	3	0	0
them	0	0	0	0	0	0	0	1	4	0	0	0	0	1	0	1	4	1	0
themainideabehindpagerankisto	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
themathematicalmachinerytotheminimum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
themethodisstilloneofthe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
themethodwasimplementedinthefamous	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
then	0	0	0	0	0	0	0	0	0	0	1	0	1	4	1	1	3	1	0
theodorakos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
theory	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
theproposalwasacceptedandlaterimple	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
thequery	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
there	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	4	0	0
therefore	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
theresult	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
thesaurus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
these	1	1	1	1	1	0	1	2	1	0	1	0	0	0	0	0	7	2	1
thesefeatu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
thewebgraph	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
thewebisahuge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
they	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	6	0	0
thing	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
things	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0
think	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0
this	2	2	2	2	2	0	2	4	2	0	0	3	0	0	1	0	14	4	0
thisthesisisnotnew	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
thiswastheonlynamethatberners	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
those	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
though	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
thousand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
thousands	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
thread	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
three	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
threshold	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
through	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
thumb	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
thursday	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
thus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
tides	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
time	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0
timely	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
times	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
tin	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
tinker	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
tion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0
tionalinformationretrievalandcallfornewsearchabilit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tionorreferencewhichonefeltwasimportant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
tions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tip	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
tire	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
title	1	1	1	1	0	1	1	0	0	0	0	0	0	7	0	0	0	0	0
titles	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
tix	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
tn	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
to	19	19	19	19	6	0	19	30	28	19	4	8	3	19	3	5	40	26	0
today	1	1	1	1	1	0	1	0	2	1	0	0	0	0	0	0	0	0	1
together	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0
togetherall	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tokeep	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
token	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
tokens	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
tolerance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
tolerated	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
too	1	1	1	1	1	0	1	2	1	1	1	0	1	0	1	1	0	1	0
tool	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
tools	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
top	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
topi	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
topic	2	2	2	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
topics	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tosh	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
tostring	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
total	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
totals	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
tourism	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
towards	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
toys	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
tr	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
track	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
trackofexperimentaldataattheeuropeanorganization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
traditionalquery	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
trained	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
training	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
trallycollectedandorganizedbyspecialists	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
transform	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
transformation	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
treated	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
trec	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
tree	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
tremendous	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
trickiest	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
tried	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
trouble	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
true	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0
truemper	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
trusted	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
try	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
trying	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tuesday	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
turn	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	2	0	0
turned	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0
tutorial	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
tv	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
twenty	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
twice	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
two	0	0	0	0	0	0	0	0	1	0	1	2	0	3	0	0	0	1	0
txt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
type	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
types	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0
typical	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
typically	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
typos	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
u	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
udine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ufl	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
umentcollectionswhicharenonlinked	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
umentsthatrapidlygrewbeyondthecernthreshold	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
unchanged	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
uncontrollably	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
under	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
underbars	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
understand	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
understandable	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
unethical	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
unfortunately	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
union	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
unit	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
uniud	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
univerity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
universitaet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
universities	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
university	3	3	3	3	1	0	3	0	0	1	0	1	0	0	0	0	5	0	0
universityofudine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
unix	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
unlabeled	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
unless	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
unnecessary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
unsupervised	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
unt	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
until	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
up	1	1	1	1	0	0	1	0	3	0	0	0	0	0	0	0	3	0	0
update	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
upper	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
uppercase	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
uppercases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
urls	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
us	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
usa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
use	0	0	0	0	0	0	0	8	1	1	0	1	0	3	1	2	2	5	0
used	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	3	2	0
useful	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
usenet	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
user	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	6	0
users	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0
using	0	0	0	0	0	0	0	1	2	2	0	0	0	5	0	2	0	1	0
usr	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
usu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
usually	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
ut	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
v	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
vala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
validates	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
value	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0
values	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
van	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
vannevarbushwroteatodaycelebratedarticlein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
variab	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
variable	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
variables	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
varian	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
variant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
variations	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
variety	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
various	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
vasile	2	2	2	2	1	1	2	0	2	1	1	0	1	1	1	1	0	0	0
vasilerus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
vast	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
vb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ve	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
vector	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
vectorial	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
velociraptor	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
verbatim	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
version	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0
versions	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
very	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
verydierentfromtraditionaldoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
via	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1	0
viadellescienze	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
video	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
view	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0
viewed	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
vim	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
visual	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
visualization	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
vivake	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
vms	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
vocabulary	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
vol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
vowel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
vrus	1	1	1	1	2	0	1	0	4	2	1	0	1	2	1	1	0	0	0
vs	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0
w	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1
wais	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
wang	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
want	1	1	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0
wanted	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
was	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0
wasteful	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
way	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
ways	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0
we	3	3	3	3	2	0	3	1	8	4	0	3	0	0	0	0	1	6	0
web	10	10	10	10	4	0	10	0	6	12	0	2	0	2	0	0	2	2	0
webinformationretrieval	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
webrieyrecallhowthepagerankmethodworkskeeping	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
